interaction_id,n_cliente,date,month,weekday,hour,answered
129888553,41ee1f1959324992b9792c09ebbe5194,10/07/2020,JULHO,SEXTA-FEIRA,12,1
137774299,b89f70bf4e67426688692b6855c22742,05/11/2020,NOVEMBRO,QUINTA-FEIRA,17,0
120612445,fbb3239246734a198492e61048bac1f5,24/03/2020,MARCO,TERCA-FEIRA,16,0
41500450,2e68a6f3d7f142188c55abcd6af298c1,10/03/2020,MARCO,TERCA-FEIRA,21,1
139728781,fcd9fe7b1534450793296fb15e96161b,11/12/2020,DEZEMBRO,SEXTA-FEIRA,15,0
138520765,15155fa725f048b3a4c6b3b10a7aa733,18/11/2020,NOVEMBRO,QUARTA-FEIRA,18,1
47282010,3cb62558262745918722a58ff3bee0d6,16/09/2020,SETEMBRO,QUARTA-FEIRA,11,1
118874311,c01cf162fd6b4c008d0a3b53acd462c8,27/02/2020,FEVEREIRO,QUINTA-FEIRA,15,0
139934273,ca761e31c69b49e8a302a5db04ab9e1a,16/12/2020,DEZEMBRO,QUARTA-FEIRA,09,0
138103205,3435dafdbf794ba3be149ca97a07a160,11/11/2020,NOVEMBRO,QUARTA-FEIRA,18,0
133948457,b75365c1ed964c6f9cd5dc65ff435bfb,21/09/2020,SETEMBRO,SEGUNDA-FEIRA,16,0
138135527,b568bb096e4e41358931d0d33da25e08,12/11/2020,NOVEMBRO,QUINTA-FEIRA,12,1
140435151,044b76f5b5594ab1ac5c51bee7f4fba0,28/12/2020,DEZEMBRO,SEGUNDA-FEIRA,11,1
140327815,8ff636bbba5d4cd8993ab2cc64e1a625,23/12/2020,DEZEMBRO,QUARTA-FEIRA,15,1
44804070,bd456e061abc46069d1716a8ab5b5dbb,18/05/2020,MAIO,SEGUNDA-FEIRA,16,1
48137598,6bd2d4e88c374e2198e23674573dbecd,10/11/2020,NOVEMBRO,TERCA-FEIRA,16,1
125483541,7af144d5f2e64a598707726ebf853529,05/05/2020,MAIO,TERCA-FEIRA,14,1
47795198,bc89f3433917445694cf64b29d8d90d6,18/10/2020,OUTUBRO,DOMINGO,11,1
123638511,a33736a206a04f0a945549b14909f118,17/04/2020,ABRIL,SEXTA-FEIRA,11,1
48743000,efcc2ac43a62453b8e18b07d20c14052,18/12/2020,DEZEMBRO,SEXTA-FEIRA,10,1
137821087,5855a4da1dfd45febb31ea88ba1f74b3,06/11/2020,NOVEMBRO,SEXTA-FEIRA,14,0
130335201,67eb8d7841c043cfbc0895ea36b9fa17,19/07/2020,JULHO,DOMINGO,15,0
134238685,26707cdbc7834971bbd7489cfad78632,26/09/2020,SETEMBRO,SABADO,18,1
127994309,d614da6603bd4222bd28378fdbd3abf6,13/06/2020,JUNHO,SABADO,17,1
116456595,bf4bff21864f48c6ae50a46e49992e93,30/01/2020,JANEIRO,QUINTA-FEIRA,10,0
48436626,812535cc13334a4dba1f92655cd752f4,23/11/2020,NOVEMBRO,SEGUNDA-FEIRA,17,1
125303871,107c40186ad0458c974ea02e6681a665,04/05/2020,MAIO,SEGUNDA-FEIRA,08,1
127317685,879f3cc7257748809e6782ed73176e17,01/06/2020,JUNHO,SEGUNDA-FEIRA,13,0
138330953,77bfe1db161c4ae0925e9f2d815bab38,16/11/2020,NOVEMBRO,SEGUNDA-FEIRA,11,1
120288937,270043c950d640df8904ddd376a8c3de,20/03/2020,MARCO,SEXTA-FEIRA,15,0
131936251,76e7529747ad4f03b60e2c1fb1ff6f59,17/08/2020,AGOSTO,SEGUNDA-FEIRA,16,0
140329205,72e08d08e7534edd8f791f339341df2a,23/12/2020,DEZEMBRO,QUARTA-FEIRA,15,1
134486235,d6d15f0a48b04683bd06c60526e9f0c1,01/10/2020,OUTUBRO,QUINTA-FEIRA,08,0
134368131,d6d15f0a48b04683bd06c60526e9f0c1,29/09/2020,SETEMBRO,TERCA-FEIRA,14,1
129144951,67eb8d7841c043cfbc0895ea36b9fa17,30/06/2020,JUNHO,TERCA-FEIRA,07,0
44706822,fe92248729c44f448481c5780127e6d1,13/05/2020,MAIO,QUARTA-FEIRA,18,1
48839462,b433f4695ba54e638aee6503c5117109,29/12/2020,DEZEMBRO,TERCA-FEIRA,10,1
121283421,78ceb86e84eb4f08825f5a057bf8f3c3,31/03/2020,MARCO,TERCA-FEIRA,12,0
48007412,8315c700f7124e2a834fa78fbc8f3d6c,02/11/2020,NOVEMBRO,SEGUNDA-FEIRA,12,1
137384111,76e7529747ad4f03b60e2c1fb1ff6f59,30/10/2020,OUTUBRO,SEXTA-FEIRA,06,0
46664226,5b8c5b90778e47b18b2456e9869f887f,10/08/2020,AGOSTO,SEGUNDA-FEIRA,16,1
127159593,5b367308e98048428169ac8b94edebeb,28/05/2020,MAIO,QUINTA-FEIRA,18,0
129962971,270a3d5a6141454b9326e73e207cb870,13/07/2020,JULHO,SEGUNDA-FEIRA,10,1
48773356,a3c8d94747994b3ba71aa4bf8693e9fa,21/12/2020,DEZEMBRO,SEGUNDA-FEIRA,15,1
137997063,1e4436bfe7cf4d57852cf604564a9cc3,10/11/2020,NOVEMBRO,TERCA-FEIRA,11,0
127169315,76e7529747ad4f03b60e2c1fb1ff6f59,29/05/2020,MAIO,SEXTA-FEIRA,08,0
134277625,67eb8d7841c043cfbc0895ea36b9fa17,28/09/2020,SETEMBRO,SEGUNDA-FEIRA,11,0
129442191,5dc41925bc48492baae549f174c2dd9b,03/07/2020,JULHO,SEXTA-FEIRA,15,0
46420906,776871c9b81b4998aa63a04b0311977a,15/07/2020,JULHO,QUARTA-FEIRA,20,1
134745777,78ceb86e84eb4f08825f5a057bf8f3c3,06/10/2020,OUTUBRO,TERCA-FEIRA,13,0
48065594,0d660031c7844eec97bc8c99c071c50e,05/11/2020,NOVEMBRO,QUINTA-FEIRA,15,1
139976777,5f870e45486641218f46d50b03bc37c9,16/12/2020,DEZEMBRO,QUARTA-FEIRA,16,0
41730474,efdbd5af90434276b90480399db5c8a9,23/03/2020,MARCO,SEGUNDA-FEIRA,13,1
44498440,b0665056a0884f1b888dddd75974544d,05/05/2020,MAIO,TERCA-FEIRA,12,1
41845558,e6f9e6378d0646feb5db04eb12623aba,26/03/2020,MARCO,QUINTA-FEIRA,19,1
130982513,d6d15f0a48b04683bd06c60526e9f0c1,30/07/2020,JULHO,QUINTA-FEIRA,12,1
47820898,12e3286f48c843eea465347244274317,20/10/2020,OUTUBRO,TERCA-FEIRA,10,1
48544094,2f3aa6f07bc74c2886139fea52c6b3d3,02/12/2020,DEZEMBRO,QUARTA-FEIRA,16,1
129606277,d6d15f0a48b04683bd06c60526e9f0c1,07/07/2020,JULHO,TERCA-FEIRA,09,1
122178729,342f6adede604e2d87d640288455a86c,08/04/2020,ABRIL,QUARTA-FEIRA,09,0
46845810,852c6ea0ecaa431baf7584c5eab24bfd,25/08/2020,AGOSTO,TERCA-FEIRA,17,1
124855285,d6d15f0a48b04683bd06c60526e9f0c1,29/04/2020,ABRIL,QUARTA-FEIRA,16,0
133482751,9f9adfcb0d5541de96cec459c3a4735c,14/09/2020,SETEMBRO,SEGUNDA-FEIRA,13,1
130150991,f62d4c259e9e4cff887b4a851f4c1c58,15/07/2020,JULHO,QUARTA-FEIRA,17,1
137723083,46a92f94b83242289667046f452e44d3,04/11/2020,NOVEMBRO,QUARTA-FEIRA,20,1
126805491,78ceb86e84eb4f08825f5a057bf8f3c3,22/05/2020,MAIO,SEXTA-FEIRA,18,1
45833638,107c40186ad0458c974ea02e6681a665,24/06/2020,JUNHO,QUARTA-FEIRA,09,1
118541261,86bc0a74ac0847a9b66a15227a9a4a66,21/02/2020,FEVEREIRO,SEXTA-FEIRA,14,0
129136103,76e7529747ad4f03b60e2c1fb1ff6f59,30/06/2020,JUNHO,TERCA-FEIRA,05,0
140314767,40e5b2659b11477a86ae54d2edbbb1c8,23/12/2020,DEZEMBRO,QUARTA-FEIRA,13,0
134745789,d02b3f88a772486385642416b78714cc,06/10/2020,OUTUBRO,TERCA-FEIRA,13,0
46511674,cb949bcaa5f34e4fbba989caae0ab3ca,24/07/2020,JULHO,SEXTA-FEIRA,00,1
41587740,00b65a70bcf94365bd3b5629cc084327,14/03/2020,MARCO,SABADO,17,1
47941664,852c6ea0ecaa431baf7584c5eab24bfd,27/10/2020,OUTUBRO,TERCA-FEIRA,23,1
129529077,76e7529747ad4f03b60e2c1fb1ff6f59,06/07/2020,JULHO,SEGUNDA-FEIRA,10,0
137388099,6df82c91d297469a834a0b4cff107e6f,30/10/2020,OUTUBRO,SEXTA-FEIRA,09,1
41570822,d3ed306efb4e4bd583eca8fc686c7b63,13/03/2020,MARCO,SEXTA-FEIRA,14,1
118375553,8f095357973f4033b46308c9213f9981,19/02/2020,FEVEREIRO,QUARTA-FEIRA,16,0
134663457,55a1d16768cb4782af2e0095c5420528,04/10/2020,OUTUBRO,DOMINGO,11,0
125647797,f3abb56d31e4442b8e12eabad9b79a89,07/05/2020,MAIO,QUINTA-FEIRA,13,1
121081529,11cf9cc7299a43798e1e88c360295ad3,30/03/2020,MARCO,SEGUNDA-FEIRA,09,0
42107330,b0665056a0884f1b888dddd75974544d,06/04/2020,ABRIL,SEGUNDA-FEIRA,16,1
46369188,d6d15f0a48b04683bd06c60526e9f0c1,13/07/2020,JULHO,SEGUNDA-FEIRA,06,1
133711945,4fb492d825ec43c29a7000ff56b5aee7,18/09/2020,SETEMBRO,SEXTA-FEIRA,09,1
48532094,49699183fea34998bebab46ffcc23eae,02/12/2020,DEZEMBRO,QUARTA-FEIRA,10,1
46856188,e4613043efdd4a36b3b8f6c125ddf393,26/08/2020,AGOSTO,QUARTA-FEIRA,15,1
46621052,de077c13fd83467ab2ddb1267a9f99ef,05/08/2020,AGOSTO,QUARTA-FEIRA,15,1
129879925,c67e143369ac422697907254d4377c10,10/07/2020,JULHO,SEXTA-FEIRA,12,1
140061885,ba3bdcfcf8f0496db4c6182552d52f3e,18/12/2020,DEZEMBRO,SEXTA-FEIRA,09,1
48781512,776871c9b81b4998aa63a04b0311977a,22/12/2020,DEZEMBRO,TERCA-FEIRA,09,1
138206919,17d932e6fbb1454b92c48bad8b148806,13/11/2020,NOVEMBRO,SEXTA-FEIRA,13,1
48594078,7443a9ce923f4ad894106deb9a856065,07/12/2020,DEZEMBRO,SEGUNDA-FEIRA,16,1
139114841,64b2cf522c634d87ab3f317acb44caf1,30/11/2020,NOVEMBRO,SEGUNDA-FEIRA,12,1
117773809,67eb8d7841c043cfbc0895ea36b9fa17,11/02/2020,FEVEREIRO,TERCA-FEIRA,07,0
138621497,49699183fea34998bebab46ffcc23eae,20/11/2020,NOVEMBRO,SEXTA-FEIRA,11,0
136729467,cd8b1e4377334ed198a37780f49fa2fe,19/10/2020,OUTUBRO,SEGUNDA-FEIRA,14,1
139004257,0bbd6cca66e949779a709ec0bb186c67,27/11/2020,NOVEMBRO,SEXTA-FEIRA,14,0
129644743,d02b3f88a772486385642416b78714cc,07/07/2020,JULHO,TERCA-FEIRA,15,1
133969867,cd882ee169574da19346654480c43ea3,22/09/2020,SETEMBRO,TERCA-FEIRA,08,1
44460632,fa7e253f3ce347cea79b1ea04bd297b4,04/05/2020,MAIO,SEGUNDA-FEIRA,11,1
140453569,1eb40053b1c342aab6e052c74aa98748,28/12/2020,DEZEMBRO,SEGUNDA-FEIRA,14,1
134397873,76e7529747ad4f03b60e2c1fb1ff6f59,30/09/2020,SETEMBRO,QUARTA-FEIRA,04,0
119674983,5ef6ca961e354e52898331effdb98fc6,11/03/2020,MARCO,QUARTA-FEIRA,12,1
121797359,3cd32d3443e8406e841f18701e6b1336,03/04/2020,ABRIL,SEXTA-FEIRA,17,0
140682541,4fb492d825ec43c29a7000ff56b5aee7,31/12/2020,DEZEMBRO,QUINTA-FEIRA,14,1
139696481,90d171e6e40e49fab2c8de1c89fb1ad1,11/12/2020,DEZEMBRO,SEXTA-FEIRA,11,0
134410081,66785aa3d3134e7588c109eded1645dd,30/09/2020,SETEMBRO,QUARTA-FEIRA,09,0
46207374,256fbb9a30f74256ae6808e95a1b1501,07/07/2020,JULHO,TERCA-FEIRA,12,1
129306771,c4e39de3479642398364851216b113d5,01/07/2020,JULHO,QUARTA-FEIRA,20,1
48710520,646644bb258e4d2384684ae5ffeee7f0,16/12/2020,DEZEMBRO,QUARTA-FEIRA,12,1
133161333,7443a9ce923f4ad894106deb9a856065,08/09/2020,SETEMBRO,TERCA-FEIRA,15,1
120495781,730c63080e0e4473a8807c5d1363165b,23/03/2020,MARCO,SEGUNDA-FEIRA,16,0
116264787,a3e45e7f3f514903b5cc3d790bdab7dd,28/01/2020,JANEIRO,TERCA-FEIRA,11,1
121663297,070b9c0cc22d45e8aaf0790d05049999,02/04/2020,ABRIL,QUINTA-FEIRA,18,0
48025928,5eddf41a94144076841e8e7917d290e3,03/11/2020,NOVEMBRO,TERCA-FEIRA,09,1
139814809,9febe9e0b61545898d8cc0009c541653,14/12/2020,DEZEMBRO,SEGUNDA-FEIRA,11,1
134794371,d901171c667d469b8c675c8fe4b56f08,07/10/2020,OUTUBRO,QUARTA-FEIRA,09,0
140613001,11b63b235b93464fafeef3dac8a7cdad,30/12/2020,DEZEMBRO,QUARTA-FEIRA,15,0
132517599,226f632dd8754fc6b99594cc6b1fcb0a,27/08/2020,AGOSTO,QUINTA-FEIRA,19,1
41395792,f62d4c259e9e4cff887b4a851f4c1c58,03/03/2020,MARCO,TERCA-FEIRA,15,1
140274777,770c078e882449b69674a57557d0dad9,22/12/2020,DEZEMBRO,TERCA-FEIRA,17,0
47956134,6acd263725574db98607762c5f800562,28/10/2020,OUTUBRO,QUARTA-FEIRA,17,1
48769794,224b304199ed4c35b74e09a367e4a38c,21/12/2020,DEZEMBRO,SEGUNDA-FEIRA,12,1
47926092,efdbd5af90434276b90480399db5c8a9,27/10/2020,OUTUBRO,TERCA-FEIRA,07,1
137320903,478f1d1946054e38a66fb3da38ef755e,29/10/2020,OUTUBRO,QUINTA-FEIRA,10,1
140619645,4bfcd6b86bc04cf7bbaa1b8a81670787,30/12/2020,DEZEMBRO,QUARTA-FEIRA,15,1
132720625,30bf9710234b48c795dbb42469c05fa9,01/09/2020,SETEMBRO,TERCA-FEIRA,08,0
46151896,368f7ce9d9d54162aa18d74433cdfad8,03/07/2020,JULHO,SEXTA-FEIRA,13,1
48088426,a8325b2a457148af8c5e3d9f6664b783,06/11/2020,NOVEMBRO,SEXTA-FEIRA,20,1
48051902,3ce7e7e0adcd40d3a869259d87e19637,04/11/2020,NOVEMBRO,QUARTA-FEIRA,18,1
131591315,1fa4c912814b409b8bb34acd847c390f,10/08/2020,AGOSTO,SEGUNDA-FEIRA,17,1
133604683,3d614904cd1541d79e80b00f525e80b3,16/09/2020,SETEMBRO,QUARTA-FEIRA,11,1
133995857,0031e92d064a43c496d2e811441dafad,22/09/2020,SETEMBRO,TERCA-FEIRA,13,1
138478399,c0ab959ef3e54acea54c519c00b95d6f,18/11/2020,NOVEMBRO,QUARTA-FEIRA,12,1
138785867,595f293a11a848cfbc6eaf0474b5e7d2,24/11/2020,NOVEMBRO,TERCA-FEIRA,10,1
130537547,dbd00b85cde24d539ab72cd7ed2b45fc,22/07/2020,JULHO,QUARTA-FEIRA,13,1
137682035,044b66daadb84aaf837dc5f3799571a4,04/11/2020,NOVEMBRO,QUARTA-FEIRA,12,0
47135264,49699183fea34998bebab46ffcc23eae,08/09/2020,SETEMBRO,TERCA-FEIRA,06,1
140450293,84eebe3b193842729006d6670b51e5f4,28/12/2020,DEZEMBRO,SEGUNDA-FEIRA,13,0
138656019,50032aad4013433fb4406440a59efc98,20/11/2020,NOVEMBRO,SEXTA-FEIRA,17,1
129769789,cd8b1e4377334ed198a37780f49fa2fe,08/07/2020,JULHO,QUARTA-FEIRA,21,0
139819337,8f0cc5993b464fdca4aded12b34e4768,14/12/2020,DEZEMBRO,SEGUNDA-FEIRA,13,1
47322092,42d1cb59ef354394bb17795f82679f15,18/09/2020,SETEMBRO,SEXTA-FEIRA,12,1
47865866,12e3286f48c843eea465347244274317,22/10/2020,OUTUBRO,QUINTA-FEIRA,11,1
133969217,8eeacd1cf2c74f18b15c2c0b819f33eb,22/09/2020,SETEMBRO,TERCA-FEIRA,09,0
125513651,3d614904cd1541d79e80b00f525e80b3,05/05/2020,MAIO,TERCA-FEIRA,22,1
139143909,a104d345dcf2441995c644a3cb4375dc,30/11/2020,NOVEMBRO,SEGUNDA-FEIRA,17,1
136608307,4694534a1101482b927c45d08d44e4b0,16/10/2020,OUTUBRO,SEXTA-FEIRA,11,1
136928373,c162de451248401b94dc17e4d5bdc0df,22/10/2020,OUTUBRO,QUINTA-FEIRA,09,1
48097324,d191d59c0d2048c3a2a9c667afd08344,08/11/2020,NOVEMBRO,DOMINGO,10,1
138389257,8f095357973f4033b46308c9213f9981,17/11/2020,NOVEMBRO,TERCA-FEIRA,09,1
129005171,107c40186ad0458c974ea02e6681a665,29/06/2020,JUNHO,SEGUNDA-FEIRA,10,1
45251828,81e29e7d12ef45288419b8a3b25cb337,04/06/2020,JUNHO,QUINTA-FEIRA,19,1
134284695,d6d15f0a48b04683bd06c60526e9f0c1,28/09/2020,SETEMBRO,SEGUNDA-FEIRA,12,0
121811025,38841307eb5f4102b0ac6902e0d35fda,03/04/2020,ABRIL,SEXTA-FEIRA,19,0
137958071,e29dad34c6254fc3a2639ff50e9db456,09/11/2020,NOVEMBRO,SEGUNDA-FEIRA,15,1
130186697,cd8b1e4377334ed198a37780f49fa2fe,16/07/2020,JULHO,QUINTA-FEIRA,11,0
138097095,e2bb3e1b28f94756ae729148a39f5fe7,11/11/2020,NOVEMBRO,QUARTA-FEIRA,16,1
130040631,4fb492d825ec43c29a7000ff56b5aee7,14/07/2020,JULHO,TERCA-FEIRA,10,1
128635991,9a02e3747f23406cb075c610bde7554e,23/06/2020,JUNHO,TERCA-FEIRA,22,0
140638119,0f5a23e366434e6381873d02f61d6da9,30/12/2020,DEZEMBRO,QUARTA-FEIRA,19,1
122408269,6c4e77603cc248569d5a10c2c5ef9a28,09/04/2020,ABRIL,QUINTA-FEIRA,13,0
139947357,06227ad00fdd41b9826803e378f1d0d1,16/12/2020,DEZEMBRO,QUARTA-FEIRA,12,0
43384736,24ea23283533434bb6055b1e9117dde4,16/04/2020,ABRIL,QUINTA-FEIRA,13,1
47978784,776b3cb9d8144952bd4f4d20321b3745,30/10/2020,OUTUBRO,SEXTA-FEIRA,11,1
138091675,1e4436bfe7cf4d57852cf604564a9cc3,11/11/2020,NOVEMBRO,QUARTA-FEIRA,16,0
138915763,c1dd4897029f4d689d8bf29190c87169,26/11/2020,NOVEMBRO,QUINTA-FEIRA,10,1
120167077,d8d08d7850134a1da0ca527e337b44b7,19/03/2020,MARCO,QUINTA-FEIRA,13,0
140012027,5dc4626baf9a467f95d9579c98d63524,17/12/2020,DEZEMBRO,QUINTA-FEIRA,12,1
140572973,4a9de21b35a04c0f9c736afa32ce859a,30/12/2020,DEZEMBRO,QUARTA-FEIRA,09,1
138914637,c1dd4897029f4d689d8bf29190c87169,26/11/2020,NOVEMBRO,QUINTA-FEIRA,11,1
120848441,d8d08d7850134a1da0ca527e337b44b7,26/03/2020,MARCO,QUINTA-FEIRA,16,0
140335577,c4a2f69f8c2e40a29bca3d95ac3ba316,23/12/2020,DEZEMBRO,QUARTA-FEIRA,18,1
125826759,cd8b1e4377334ed198a37780f49fa2fe,10/05/2020,MAIO,DOMINGO,21,0
138808503,2dbc52a3f4d74ff7a14731b539674a1d,24/11/2020,NOVEMBRO,TERCA-FEIRA,14,1
138162219,6de2b616ee124331b828d516ee54164d,12/11/2020,NOVEMBRO,QUINTA-FEIRA,15,1
120078815,4d87c231784044ec8cfa3289d72664cc,18/03/2020,MARCO,QUARTA-FEIRA,13,0
131019771,67eb8d7841c043cfbc0895ea36b9fa17,30/07/2020,JULHO,QUINTA-FEIRA,17,0
139453683,38841307eb5f4102b0ac6902e0d35fda,07/12/2020,DEZEMBRO,SEGUNDA-FEIRA,09,1
126155799,6657241c0c5b4c48a049e86c34855bfc,14/05/2020,MAIO,QUINTA-FEIRA,17,0
139321569,224b304199ed4c35b74e09a367e4a38c,03/12/2020,DEZEMBRO,QUINTA-FEIRA,15,1
140255497,ff4fd642886f46469fc7b6c8ab745239,22/12/2020,DEZEMBRO,TERCA-FEIRA,13,1
47169486,49699183fea34998bebab46ffcc23eae,09/09/2020,SETEMBRO,QUARTA-FEIRA,17,1
133303831,8f095357973f4033b46308c9213f9981,10/09/2020,SETEMBRO,QUINTA-FEIRA,13,1
132577769,97318e89db594647a86f6404daa7f67f,28/08/2020,AGOSTO,SEXTA-FEIRA,15,1
119659291,28569a7370d44b7fbe92134d90e9f330,11/03/2020,MARCO,QUARTA-FEIRA,09,1
48835726,fa0da7b97f66418dadb36e9996561c45,28/12/2020,DEZEMBRO,SEGUNDA-FEIRA,21,1
132397629,191148ff29c64629b1edf90bfb721256,26/08/2020,AGOSTO,QUARTA-FEIRA,09,1
123371747,d498da926d36460a9ff22c6ffc51d15e,14/04/2020,ABRIL,TERCA-FEIRA,15,1
126906757,39e44c0942824f99bfa6de1108598f79,25/05/2020,MAIO,SEGUNDA-FEIRA,15,0
126392985,4858668d70e64543bc5c183b6217753b,18/05/2020,MAIO,SEGUNDA-FEIRA,14,1
119179583,f04b82907d58474dac86d748087fbd95,03/03/2020,MARCO,TERCA-FEIRA,11,1
48716736,ad02d20c1cf640b0b37e8c748bb338c1,16/12/2020,DEZEMBRO,QUARTA-FEIRA,17,1
137799171,224b304199ed4c35b74e09a367e4a38c,06/11/2020,NOVEMBRO,SEXTA-FEIRA,10,1
131225053,bf4bff21864f48c6ae50a46e49992e93,03/08/2020,AGOSTO,SEGUNDA-FEIRA,19,1
139983993,7d72d804e05f47de8b03356bb6da8380,16/12/2020,DEZEMBRO,QUARTA-FEIRA,17,1
137718741,23723b5ae2b04710a45930c4fcb6458b,04/11/2020,NOVEMBRO,QUARTA-FEIRA,17,0
138893581,b9d8ea8021654c30a01f5bd266ac8eb0,25/11/2020,NOVEMBRO,QUARTA-FEIRA,19,1
138488063,270a3d5a6141454b9326e73e207cb870,18/11/2020,NOVEMBRO,QUARTA-FEIRA,13,1
133111781,cd8b1e4377334ed198a37780f49fa2fe,08/09/2020,SETEMBRO,TERCA-FEIRA,07,0
129050893,274d786f6a8948ea8a740d8bab2c7d69,29/06/2020,JUNHO,SEGUNDA-FEIRA,15,1
44071024,f5649c101bb44325bb21b2c1c3f4126b,28/04/2020,ABRIL,TERCA-FEIRA,11,1
125419093,3d614904cd1541d79e80b00f525e80b3,04/05/2020,MAIO,SEGUNDA-FEIRA,21,0
140472713,d1e8667df91c4daea6763620aaac80bf,28/12/2020,DEZEMBRO,SEGUNDA-FEIRA,16,1
137180131,f17793b51e3c4d86ae1b9387599f219c,26/10/2020,OUTUBRO,SEGUNDA-FEIRA,18,1
134986583,2376dda8ce3e443298abb841278b16b5,09/10/2020,OUTUBRO,SEXTA-FEIRA,16,1
138646989,0b323f0ac43e4d39b4f979cbab1e4690,20/11/2020,NOVEMBRO,SEXTA-FEIRA,16,1
140593283,f746244e419c4f84828ec7cc279c227f,30/12/2020,DEZEMBRO,QUARTA-FEIRA,12,0
139500227,4d87c231784044ec8cfa3289d72664cc,07/12/2020,DEZEMBRO,SEGUNDA-FEIRA,16,1
46984584,5ce61132269e47c9a50a948a8bb503f7,31/08/2020,AGOSTO,SEGUNDA-FEIRA,13,1
118270657,1fc2057fc26043e6870d4e791d87ed09,18/02/2020,FEVEREIRO,TERCA-FEIRA,12,1
47322826,6efb2603b2df44dba9e15e2f5e3c94de,18/09/2020,SETEMBRO,SEXTA-FEIRA,13,1
134351177,c4a2f69f8c2e40a29bca3d95ac3ba316,29/09/2020,SETEMBRO,TERCA-FEIRA,11,1
116297563,bf134df621db45be8cf340e85aa16d27,28/01/2020,JANEIRO,TERCA-FEIRA,14,1
123869465,a3c8d94747994b3ba71aa4bf8693e9fa,21/04/2020,ABRIL,TERCA-FEIRA,13,0
132542761,bf4bff21864f48c6ae50a46e49992e93,28/08/2020,AGOSTO,SEXTA-FEIRA,10,1
132427483,e29dad34c6254fc3a2639ff50e9db456,26/08/2020,AGOSTO,QUARTA-FEIRA,14,1
137899207,6bfea741ef7e44399d0fc0caa22f4f42,08/11/2020,NOVEMBRO,DOMINGO,18,0
47209858,a43c3b34758943a999d98c4095439c8d,11/09/2020,SETEMBRO,SEXTA-FEIRA,17,1
133543483,415319be161e444f8e671cc06e57e40a,15/09/2020,SETEMBRO,TERCA-FEIRA,13,0
136891291,5f870e45486641218f46d50b03bc37c9,21/10/2020,OUTUBRO,QUARTA-FEIRA,16,0
47651712,4858668d70e64543bc5c183b6217753b,08/10/2020,OUTUBRO,QUINTA-FEIRA,12,1
140310321,23d802c020d0497099fb51dbf0d545b4,23/12/2020,DEZEMBRO,QUARTA-FEIRA,12,1
47935144,478f1d1946054e38a66fb3da38ef755e,27/10/2020,OUTUBRO,TERCA-FEIRA,16,1
133285249,4d87c231784044ec8cfa3289d72664cc,10/09/2020,SETEMBRO,QUINTA-FEIRA,10,0
139796845,c67e143369ac422697907254d4377c10,14/12/2020,DEZEMBRO,SEGUNDA-FEIRA,09,1
136565215,9e6132b59807445f93836150d6c89b55,15/10/2020,OUTUBRO,QUINTA-FEIRA,15,1
47154310,f1ff7655b6db4a31be26ada8ef443055,08/09/2020,SETEMBRO,TERCA-FEIRA,20,1
46492908,1c4dfc62745b430e8e5584632d6ed959,23/07/2020,JULHO,QUINTA-FEIRA,12,1
136725003,2becbe6f7e8b467e9dfc5cc9bdb3e795,19/10/2020,OUTUBRO,SEGUNDA-FEIRA,14,0
136994751,8f095357973f4033b46308c9213f9981,23/10/2020,OUTUBRO,SEXTA-FEIRA,09,1
139466805,e6c40aafba4b49cb9fb51ae8b1035501,07/12/2020,DEZEMBRO,SEGUNDA-FEIRA,11,0
46517598,a54cc9d35a0c48d7b0bdf61061c3c9de,27/07/2020,JULHO,SEGUNDA-FEIRA,11,1
134887971,28569a7370d44b7fbe92134d90e9f330,08/10/2020,OUTUBRO,QUINTA-FEIRA,11,1
138786865,0c21f7112e314724a022d754bc673612,24/11/2020,NOVEMBRO,TERCA-FEIRA,10,1
48420356,a992700eed594b7aa4df90b76670435a,22/11/2020,NOVEMBRO,DOMINGO,16,1
129155633,d8d08d7850134a1da0ca527e337b44b7,30/06/2020,JUNHO,TERCA-FEIRA,09,0
128822527,b031e00ca6454509b2197223836db49d,25/06/2020,JUNHO,QUINTA-FEIRA,20,1
139218009,8b5fc62b3b9f4ec4a81b5bee67eb9ddb,02/12/2020,DEZEMBRO,QUARTA-FEIRA,12,0
132985155,e7dd21761e5e4d2e938d87f5665316ed,04/09/2020,SETEMBRO,SEXTA-FEIRA,17,0
133598389,098903d9d01744d68b08297d97a424ad,16/09/2020,SETEMBRO,QUARTA-FEIRA,11,1
130202799,cb56f1d702c742b6b41ed2f2c28183e0,16/07/2020,JULHO,QUINTA-FEIRA,13,1
129424907,b568bb096e4e41358931d0d33da25e08,03/07/2020,JULHO,SEXTA-FEIRA,13,1
119688999,342f6adede604e2d87d640288455a86c,11/03/2020,MARCO,QUARTA-FEIRA,14,1
130841411,6074e293fcb74a91ad0ed6a61262fce4,28/07/2020,JULHO,TERCA-FEIRA,13,1
138474679,d1e8667df91c4daea6763620aaac80bf,18/11/2020,NOVEMBRO,QUARTA-FEIRA,11,1
47660448,d6d15f0a48b04683bd06c60526e9f0c1,08/10/2020,OUTUBRO,QUINTA-FEIRA,18,1
128161361,cdb1d5e1f5834755bb09216666aa77e6,16/06/2020,JUNHO,TERCA-FEIRA,15,1
48423190,ba380fbc86a647bfbd2cd7df7db2f0de,22/11/2020,NOVEMBRO,DOMINGO,18,1
